STRING	STRING
Config_stageData_1_214607	匹兹堡号
Config_stageData_15_214607	匹兹堡号
Config_stageData_25_214607	
Config_stageData_1_214608	比基尼之战Ⅰ
Config_stageData_15_214608	比基尼之战Ⅰ
Config_stageData_25_214608	
Config_stageData_1_214609	比基尼之战Ⅱ
Config_stageData_15_214609	比基尼之战Ⅱ
Config_stageData_25_214609	
Config_stageData_1_214610	海伦娜号
Config_stageData_15_214610	海伦娜号
Config_stageData_25_214610	
Config_stageData_1_214611	拉塔克之战Ⅰ
Config_stageData_15_214611	拉塔克之战Ⅰ
Config_stageData_25_214611	
Config_stageData_1_214612	拉塔克之战Ⅱ
Config_stageData_15_214612	拉塔克之战Ⅱ
Config_stageData_25_214612	
Config_stageData_1_214613	旗舰：马里兰号
Config_stageData_15_214613	旗舰：马里兰号
Config_stageData_25_214613	|司令官，情报显示敌方旗舰为马里兰号战列舰，与之前的科罗拉多号为同一级别，同属Big Seven行列。|从上次的战斗经验来看，这种战舰的水平甲板防御并不优秀，多使用舰载机对其进行攻击能收到更好的效果。
Config_stageData_1_214701	威克岛之战Ⅰ
Config_stageData_15_214701	威克岛之战Ⅰ
Config_stageData_25_214701	
Config_stageData_1_214702	威克岛之战Ⅱ
Config_stageData_15_214702	威克岛之战Ⅱ
Config_stageData_25_214702	
Config_stageData_1_214703	威克岛之战Ⅲ
Config_stageData_15_214703	威克岛之战Ⅲ
Config_stageData_25_214703	
Config_stageData_1_214704	蒙特利号
Config_stageData_15_214704	蒙特利号
Config_stageData_25_214704	
Config_stageData_1_214705	桑德岛之战Ⅰ
Config_stageData_15_214705	桑德岛之战Ⅰ
Config_stageData_25_214705	
Config_stageData_1_214706	桑德岛之战Ⅱ
Config_stageData_15_214706	桑德岛之战Ⅱ
Config_stageData_25_214706	
Config_stageData_1_214707	圣哈辛托号
Config_stageData_15_214707	圣哈辛托号
Config_stageData_25_214707	
Config_stageData_1_214708	东岛之战Ⅰ
Config_stageData_15_214708	东岛之战Ⅰ
Config_stageData_25_214708	
Config_stageData_1_214709	东岛之战Ⅱ
Config_stageData_15_214709	东岛之战Ⅱ
Config_stageData_25_214709	
Config_stageData_1_214710	卡萨布兰卡号
Config_stageData_15_214710	卡萨布兰卡号
Config_stageData_25_214710	
Config_stageData_1_214711	斯皮特岛之战Ⅰ
Config_stageData_15_214711	斯皮特岛之战Ⅰ
Config_stageData_25_214711	
Config_stageData_1_214712	斯皮特岛之战Ⅱ
Config_stageData_15_214712	斯皮特岛之战Ⅱ
Config_stageData_25_214712	
Config_stageData_1_214713	旗舰：大黄蜂号
Config_stageData_15_214713	旗舰：大黄蜂号
Config_stageData_25_214713	|司令官，我们的侦察机在附近海域发现了敌方大型航母大黄蜂号，请下达作战指令。|全军出击！全歼敌方参战舰队！此战过后夏威夷将向我们敞开大门！
Config_stageData_1_214801	大夏威夷岛之战Ⅰ
Config_stageData_15_214801	大夏威夷岛之战Ⅰ
Config_stageData_25_214801	
Config_stageData_1_214802	大夏威夷岛之战Ⅱ
Config_stageData_15_214802	大夏威夷岛之战Ⅱ
Config_stageData_25_214802	
Config_stageData_1_214803	大夏威夷岛之战Ⅲ
Config_stageData_15_214803	大夏威夷岛之战Ⅲ
Config_stageData_25_214803	
Config_stageData_1_214804	威克岛号
Config_stageData_15_214804	威克岛号
Config_stageData_25_214804	
Config_stageData_1_214805	考爱岛之战Ⅰ
Config_stageData_15_214805	考爱岛之战Ⅰ
Config_stageData_25_214805	
Config_stageData_1_214806	考爱岛之战Ⅱ
Config_stageData_15_214806	考爱岛之战Ⅱ
Config_stageData_25_214806	
Config_stageData_1_214807	利斯康湾号
Config_stageData_15_214807	利斯康湾号
Config_stageData_25_214807	
Config_stageData_1_214808	檀香山之战Ⅰ
Config_stageData_15_214808	檀香山之战Ⅰ
Config_stageData_25_214808	
Config_stageData_1_214809	檀香山之战Ⅱ
Config_stageData_15_214809	檀香山之战Ⅱ
Config_stageData_25_214809	
Config_stageData_1_214810	瓜达康纳尔号
Config_stageData_15_214810	瓜达康纳尔号
Config_stageData_25_214810	
Config_stageData_1_214811	珍珠港之战Ⅰ
Config_stageData_15_214811	珍珠港之战Ⅰ
Config_stageData_25_214811	
Config_stageData_1_214812	珍珠港之战Ⅱ
Config_stageData_15_214812	珍珠港之战Ⅱ
Config_stageData_25_214812	
Config_stageData_1_214813	旗舰：企业号
Config_stageData_15_214813	旗舰：企业号
Config_stageData_25_214813	|司令官，侦察机在附近海域发现了敌方旗舰企业号，请您做好战斗准备。|企业号！这是艘拥有传奇经历的战舰，功勋卓著！不过遇到我们，他的传奇也将就此终结！全军出击，就让老的“传奇”来铸就我们新的辉煌吧！
Config_stageData_1_224901	科迪亚克岛之战Ⅰ
Config_stageData_15_224901	科迪亚克岛之战Ⅰ
Config_stageData_25_224901	
Config_stageData_1_224902	科迪亚克岛之战Ⅱ
Config_stageData_15_224902	科迪亚克岛之战Ⅱ
Config_stageData_25_224902	
Config_stageData_1_224903	科迪亚克岛之战Ⅲ
Config_stageData_15_224903	科迪亚克岛之战Ⅲ
Config_stageData_25_224903	
Config_stageData_1_224904	水牛城号
Config_stageData_15_224904	水牛城号
Config_stageData_25_224904	
Config_stageData_1_224905	奥古斯丁岛之战Ⅰ
Config_stageData_15_224905	奥古斯丁岛之战Ⅰ
Config_stageData_25_224905	
Config_stageData_1_224906	奥古斯丁岛之战Ⅱ
Config_stageData_15_224906	奥古斯丁岛之战Ⅱ
Config_stageData_25_224906	
Config_stageData_1_224907	杜鲁号
Config_stageData_15_224907	杜鲁号
Config_stageData_25_224907	
Config_stageData_1_224908	卡尔金岛之战Ⅰ
Config_stageData_15_224908	卡尔金岛之战Ⅰ
Config_stageData_25_224908	
Config_stageData_1_224909	卡尔金岛之战Ⅱ
Config_stageData_15_224909	卡尔金岛之战Ⅱ
Config_stageData_25_224909	
Config_stageData_1_224910	纽华克号
Config_stageData_15_224910	纽华克号
Config_stageData_25_224910	
Config_stageData_1_224911	安克雷奇之战Ⅰ
Config_stageData_15_224911	安克雷奇之战Ⅰ
Config_stageData_25_224911	
Config_stageData_1_224912	安克雷奇之战Ⅱ
Config_stageData_15_224912	安克雷奇之战Ⅱ
Config_stageData_25_224912	
Config_stageData_1_224913	旗舰：富兰克林号
Config_stageData_15_224913	旗舰：富兰克林号
Config_stageData_25_224913	|司令官，前方发现敌方旗舰富兰克林号，请下达作战指令。|从情报上看，该舰属于新型的“埃塞克斯级”舰队航母，战斗力十分强大。优先对该舰进行打击！
Config_stageData_1_225001	阿图岛之战Ⅰ
Config_stageData_15_225001	阿图岛之战Ⅰ
Config_stageData_25_225001	
Config_stageData_1_225002	阿图岛之战Ⅱ
Config_stageData_15_225002	阿图岛之战Ⅱ
Config_stageData_25_225002	
Config_stageData_1_225003	阿图岛之战Ⅲ
Config_stageData_15_225003	阿图岛之战Ⅲ
Config_stageData_25_225003	
Config_stageData_1_225004	波士顿号
Config_stageData_15_225004	波士顿号
Config_stageData_25_225004	
Config_stageData_1_225005	埃达克岛之战Ⅰ
Config_stageData_15_225005	埃达克岛之战Ⅰ
Config_stageData_25_225005	
Config_stageData_1_225006	埃达克岛之战Ⅱ
Config_stageData_15_225006	埃达克岛之战Ⅱ
Config_stageData_25_225006	
Config_stageData_1_225007	纽黑文号
Config_stageData_15_225007	纽黑文号
Config_stageData_25_225007	
Config_stageData_1_225008	乌纳拉斯卡岛之战Ⅰ
Config_stageData_15_225008	乌纳拉斯卡岛之战Ⅰ
Config_stageData_25_225008	
Config_stageData_1_225009	乌纳拉斯卡岛之战Ⅱ
Config_stageData_15_225009	乌纳拉斯卡岛之战Ⅱ
Config_stageData_25_225009	
Config_stageData_1_225010	亨廷顿号
Config_stageData_15_225010	亨廷顿号
Config_stageData_25_225010	
Config_stageData_1_225011	乌尼马克岛之战Ⅰ
Config_stageData_15_225011	乌尼马克岛之战Ⅰ
Config_stageData_25_225011	
Config_stageData_1_225012	乌尼马克岛之战Ⅱ
Config_stageData_15_225012	乌尼马克岛之战Ⅱ
Config_stageData_25_225012	
Config_stageData_1_225013	旗舰：西弗吉尼亚号
Config_stageData_15_225013	旗舰：西弗吉尼亚号
Config_stageData_25_225013	|司令官，敌方旗舰西弗吉尼亚号正率领舰队向我方袭来，请做好战斗准备。|最后的“Big Seven”么？就让我们送它与它的6个兄弟见面吧。此战过后阿留申群岛就是我们的了！
Config_stageData_1_225101	圣马修岛之战Ⅰ
Config_stageData_15_225101	圣马修岛之战Ⅰ
Config_stageData_25_225101	
Config_stageData_1_225102	圣马修岛之战Ⅱ
Config_stageData_15_225102	圣马修岛之战Ⅱ
Config_stageData_25_225102	
Config_stageData_1_225103	圣马修岛之战Ⅲ
Config_stageData_15_225103	圣马修岛之战Ⅲ
Config_stageData_25_225103	
Config_stageData_1_225104	追踪者号
Config_stageData_15_225104	追踪者号
Config_stageData_25_225104	
Config_stageData_1_225105	圣劳伦斯岛之战Ⅰ
Config_stageData_15_225105	圣劳伦斯岛之战Ⅰ
Config_stageData_25_225105	
Config_stageData_1_225106	圣劳伦斯岛之战Ⅱ
Config_stageData_15_225106	圣劳伦斯岛之战Ⅱ
Config_stageData_25_225106	
Config_stageData_1_225107	奥塔玛哈号
Config_stageData_15_225107	奥塔玛哈号
Config_stageData_25_225107	
Config_stageData_1_225108	金岛之战Ⅰ
Config_stageData_15_225108	金岛之战Ⅰ
Config_stageData_25_225108	
Config_stageData_1_225109	金岛之战Ⅱ
Config_stageData_15_225109	金岛之战Ⅱ
Config_stageData_25_225109	
Config_stageData_1_225110	巴恩斯号
Config_stageData_15_225110	巴恩斯号
Config_stageData_25_225110	
Config_stageData_1_225111	拉特曼诺夫岛之战Ⅰ
Config_stageData_15_225111	拉特曼诺夫岛之战Ⅰ
Config_stageData_25_225111	
Config_stageData_1_225112	拉特曼诺夫岛之战Ⅱ
Config_stageData_15_225112	拉特曼诺夫岛之战Ⅱ
Config_stageData_25_225112	
Config_stageData_1_225113	旗舰：埃塞克斯号
Config_stageData_15_225113	旗舰：埃塞克斯号
Config_stageData_25_225113	|司令官，附近海域发现敌方大型航母的踪迹，情报部门判断是敌方旗舰埃塞克斯号。请您做好战斗准备。|这种舰队航母确实十分强大，但有了上次与其同型舰的战斗经验后想获得胜利也不再困难。其雷达存在死角，未必能准确探查远距离敌机，利用这点拉开距离与其作战。
Config_stageData_1_225201	希施马廖夫湾之战Ⅰ
Config_stageData_15_225201	希施马廖夫湾之战Ⅰ
Config_stageData_25_225201	
Config_stageData_1_225202	希施马廖夫湾之战Ⅱ
Config_stageData_15_225202	希施马廖夫湾之战Ⅱ
Config_stageData_25_225202	
Config_stageData_1_225203	希施马廖夫湾之战Ⅲ
Config_stageData_15_225203	希施马廖夫湾之战Ⅲ
Config_stageData_25_225203	
Config_stageData_1_225204	代顿号
Config_stageData_15_225204	代顿号
Config_stageData_25_225204	
Config_stageData_1_225205	科策布湾之战Ⅰ
Config_stageData_15_225205	科策布湾之战Ⅰ
Config_stageData_25_225205	
Config_stageData_1_225206	科策布湾之战Ⅱ
Config_stageData_15_225206	科策布湾之战Ⅱ
Config_stageData_25_225206	
Config_stageData_1_225207	比洛克西号
Config_stageData_15_225207	比洛克西号
Config_stageData_25_225207	
Config_stageData_1_225208	埃肖尔茨湾之战Ⅰ
Config_stageData_15_225208	埃肖尔茨湾之战Ⅰ
Config_stageData_25_225208	
Config_stageData_1_225209	埃肖尔茨湾之战Ⅱ
Config_stageData_15_225209	埃肖尔茨湾之战Ⅱ
Config_stageData_25_225209	
Config_stageData_1_225210	曼彻斯特号
Config_stageData_15_225210	曼彻斯特号
Config_stageData_25_225210	
Config_stageData_1_225211	霍瑟姆湾之战Ⅰ
Config_stageData_15_225211	霍瑟姆湾之战Ⅰ
Config_stageData_25_225211	
Config_stageData_1_225212	霍瑟姆湾之战Ⅱ
Config_stageData_15_225212	霍瑟姆湾之战Ⅱ
Config_stageData_25_225212	
Config_stageData_1_225213	旗舰：南达科他号
Config_stageData_15_225213	旗舰：南达科他号
Config_stageData_25_225213	|司令官，本海域仅剩敌方旗舰南达科他号及其附属舰队了。|全军出击！此战过后阿拉斯加就是我们的了！
Config_stageData_1_235301	奇恰戈夫岛之战Ⅰ
Config_stageData_15_235301	奇恰戈夫岛之战Ⅰ
Config_stageData_25_235301	
Config_stageData_1_235302	奇恰戈夫岛之战Ⅱ
Config_stageData_15_235302	奇恰戈夫岛之战Ⅱ
Config_stageData_25_235302	
Config_stageData_1_235303	奇恰戈夫岛之战Ⅲ
Config_stageData_15_235303	奇恰戈夫岛之战Ⅲ
Config_stageData_25_235303	
Config_stageData_1_235304	肯特号
Config_stageData_15_235304	肯特号
Config_stageData_25_235304	
Config_stageData_1_235305	库普列阿诺夫岛之战Ⅰ
Config_stageData_15_235305	库普列阿诺夫岛之战Ⅰ
Config_stageData_25_235305	
Config_stageData_1_235306	库普列阿诺夫岛之战Ⅱ
Config_stageData_15_235306	库普列阿诺夫岛之战Ⅱ
Config_stageData_25_235306	
Config_stageData_1_235307	萨福克号
Config_stageData_15_235307	萨福克号
Config_stageData_25_235307	
Config_stageData_1_235308	威尔士王子岛之战Ⅰ
Config_stageData_15_235308	威尔士王子岛之战Ⅰ
Config_stageData_25_235308	
Config_stageData_1_235309	威尔士王子岛之战Ⅱ
Config_stageData_15_235309	威尔士王子岛之战Ⅱ
Config_stageData_25_235309	
Config_stageData_1_235310	澳大利亚号
Config_stageData_15_235310	澳大利亚号
Config_stageData_25_235310	
Config_stageData_1_235311	鲁伯特王子港之战Ⅰ
Config_stageData_15_235311	鲁伯特王子港之战Ⅰ
Config_stageData_25_235311	
Config_stageData_1_235312	鲁伯特王子港之战Ⅱ
Config_stageData_15_235312	鲁伯特王子港之战Ⅱ
Config_stageData_25_235312	
Config_stageData_1_235313	旗舰：威严号
Config_stageData_15_235313	旗舰：威严号
Config_stageData_25_235313	|司令官，前方发现敌方旗舰威严号，请下达作战指令。|说是新型航母，结果却只是一艘轻型航母，看来英国人最近的日子过得不怎么样啊。让我们来继续加重他们的负担吧。
Config_stageData_1_235401	夏洛特皇后群岛之战Ⅰ
Config_stageData_15_235401	夏洛特皇后群岛之战Ⅰ
Config_stageData_25_235401	
Config_stageData_1_235402	夏洛特皇后群岛之战Ⅱ
Config_stageData_15_235402	夏洛特皇后群岛之战Ⅱ
Config_stageData_25_235402	
Config_stageData_1_235403	夏洛特皇后群岛之战Ⅲ
Config_stageData_15_235403	夏洛特皇后群岛之战Ⅲ
Config_stageData_25_235403	
Config_stageData_1_235404	贝里克号
Config_stageData_15_235404	贝里克号
Config_stageData_25_235404	
Config_stageData_1_235405	温哥华岛之战Ⅰ
Config_stageData_15_235405	温哥华岛之战Ⅰ
Config_stageData_25_235405	
Config_stageData_1_235406	温哥华岛之战Ⅱ
Config_stageData_15_235406	温哥华岛之战Ⅱ
Config_stageData_25_235406	
Config_stageData_1_235407	坎伯兰号
Config_stageData_15_235407	坎伯兰号
Config_stageData_25_235407	
Config_stageData_1_235408	维多利亚之战Ⅰ
Config_stageData_15_235408	维多利亚之战Ⅰ
Config_stageData_25_235408	
Config_stageData_1_235409	维多利亚之战Ⅱ
Config_stageData_15_235409	维多利亚之战Ⅱ
Config_stageData_25_235409	
Config_stageData_1_235410	康沃尔号
Config_stageData_15_235410	康沃尔号
Config_stageData_25_235410	
Config_stageData_1_235411	温哥华之战Ⅰ
Config_stageData_15_235411	温哥华之战Ⅰ
Config_stageData_25_235411	
Config_stageData_1_235412	温哥华之战Ⅱ
Config_stageData_15_235412	温哥华之战Ⅱ
Config_stageData_25_235412	
Config_stageData_1_235413	旗舰：前卫号
Config_stageData_15_235413	旗舰：前卫号
Config_stageData_25_235413	|司令官，敌方旗舰前卫号正率领舰队向我方袭来，请做好战斗准备。|这艘船在工艺设计上确实十分出色，但拮据的英国人只能给它装上一副老奶奶的假牙。与其保持交战距离，对方那几门老炮的战斗力就会打不少折扣。
Config_stageData_1_235501	纽波特之战Ⅰ
Config_stageData_15_235501	纽波特之战Ⅰ
Config_stageData_25_235501	
Config_stageData_1_235502	纽波特之战Ⅱ
Config_stageData_15_235502	纽波特之战Ⅱ
Config_stageData_25_235502	
Config_stageData_1_235503	纽波特之战Ⅲ
Config_stageData_15_235503	纽波特之战Ⅲ
Config_stageData_25_235503	
Config_stageData_1_235504	迈阿密号
Config_stageData_15_235504	迈阿密号
Config_stageData_25_235504	
Config_stageData_1_235505	佛罗伦斯之战Ⅰ
Config_stageData_15_235505	佛罗伦斯之战Ⅰ
Config_stageData_25_235505	
Config_stageData_1_235506	佛罗伦斯之战Ⅱ
Config_stageData_15_235506	佛罗伦斯之战Ⅱ
Config_stageData_25_235506	
Config_stageData_1_235507	阿斯托里亚号
Config_stageData_15_235507	阿斯托里亚号
Config_stageData_25_235507	
Config_stageData_1_235508	波特兰之战Ⅰ
Config_stageData_15_235508	波特兰之战Ⅰ
Config_stageData_25_235508	
Config_stageData_1_235509	波特兰之战Ⅱ
Config_stageData_15_235509	波特兰之战Ⅱ
Config_stageData_25_235509	
Config_stageData_1_235510	俄克拉何马市号
Config_stageData_15_235510	俄克拉何马市号
Config_stageData_25_235510	
Config_stageData_1_235511	西雅图之战Ⅰ
Config_stageData_15_235511	西雅图之战Ⅰ
Config_stageData_25_235511	
Config_stageData_1_235512	西雅图之战Ⅱ
Config_stageData_15_235512	西雅图之战Ⅱ
Config_stageData_25_235512	
Config_stageData_1_235513	旗舰：印第安纳号
Config_stageData_15_235513	旗舰：印第安纳号
Config_stageData_25_235513	|司令官，前方发现敌方旗舰印第安纳号，请做好战斗准备。|情报显示这级战舰应用了不少未经验证的革新性技术，就让我们来帮美国人验证一下这些技术是否成功吧。
Config_stageData_1_235601	旧金山之战Ⅰ
Config_stageData_15_235601	旧金山之战Ⅰ
Config_stageData_25_235601	
Config_stageData_1_235602	旧金山之战Ⅱ
Config_stageData_15_235602	旧金山之战Ⅱ
Config_stageData_25_235602	
Config_stageData_1_235603	旧金山之战Ⅲ
Config_stageData_15_235603	旧金山之战Ⅲ
Config_stageData_25_235603	
Config_stageData_1_235604	小石城号
Config_stageData_15_235604	小石城号
Config_stageData_25_235604	
Config_stageData_1_235605	圣何塞之战Ⅰ
Config_stageData_15_235605	圣何塞之战Ⅰ
Config_stageData_25_235605	
Config_stageData_1_235606	圣何塞之战Ⅱ
Config_stageData_15_235606	圣何塞之战Ⅱ
Config_stageData_25_235606	
Config_stageData_1_235607	加维斯顿号
Config_stageData_15_235607	加维斯顿号
Config_stageData_25_235607	
Config_stageData_1_235608	洛杉矶之战Ⅰ
Config_stageData_15_235608	洛杉矶之战Ⅰ
Config_stageData_25_235608	
Config_stageData_1_235609	洛杉矶之战Ⅱ
Config_stageData_15_235609	洛杉矶之战Ⅱ
Config_stageData_25_235609	
Config_stageData_1_235610	杨斯镇号
Config_stageData_15_235610	杨斯镇号
Config_stageData_25_235610	
Config_stageData_1_235611	圣迭戈之战Ⅰ
Config_stageData_15_235611	圣迭戈之战Ⅰ
Config_stageData_25_235611	
Config_stageData_1_235612	圣迭戈之战Ⅱ
Config_stageData_15_235612	圣迭戈之战Ⅱ
Config_stageData_25_235612	
Config_stageData_1_235613	旗舰：提康德罗加号
Config_stageData_15_235613	旗舰：提康德罗加号
Config_stageData_25_235613	|司令官，附近海域发现敌方大型航母，分析结果是敌方的旗舰提康加德罗号。|情报显示该舰的飞行甲板做了加长改装，很可能是为搭载喷气式飞机而做的准备。且与之前的同型舰相比，该舰不再存在雷达死角，不要因之前的胜利而大意。
Config_stageData_1_245701	下加利福尼亚Ⅰ
Config_stageData_15_245701	下加利福尼亚Ⅰ
Config_stageData_25_245701	
Config_stageData_1_245702	下加利福尼亚Ⅱ
Config_stageData_15_245702	下加利福尼亚Ⅱ
Config_stageData_25_245702	
Config_stageData_1_245703	下加利福尼亚Ⅲ
Config_stageData_15_245703	下加利福尼亚Ⅲ
Config_stageData_25_245703	
Config_stageData_1_245704	托莱多号
Config_stageData_15_245704	托莱多号
Config_stageData_25_245704	
Config_stageData_1_245705	南下加利福尼亚Ⅰ
Config_stageData_15_245705	南下加利福尼亚Ⅰ
Config_stageData_25_245705	
Config_stageData_1_245706	南下加利福尼亚Ⅱ
Config_stageData_15_245706	南下加利福尼亚Ⅱ
Config_stageData_25_245706	
Config_stageData_1_245707	梅肯号
Config_stageData_15_245707	梅肯号
Config_stageData_25_245707	
Config_stageData_1_245708	拉巴斯之战Ⅰ
Config_stageData_15_245708	拉巴斯之战Ⅰ
Config_stageData_25_245708	
Config_stageData_1_245709	拉巴斯之战Ⅱ
Config_stageData_15_245709	拉巴斯之战Ⅱ
Config_stageData_25_245709	
Config_stageData_1_245710	瀑布河号
Config_stageData_15_245710	瀑布河号
Config_stageData_25_245710	
Config_stageData_1_245711	佩尼亚斯科港之战Ⅰ
Config_stageData_15_245711	佩尼亚斯科港之战Ⅰ
Config_stageData_25_245711	
Config_stageData_1_245712	佩尼亚斯科港之战Ⅱ
Config_stageData_15_245712	佩尼亚斯科港之战Ⅱ
Config_stageData_25_245712	
Config_stageData_1_245713	旗舰：亚拉巴马号
Config_stageData_15_245713	旗舰：亚拉巴马号
Config_stageData_25_245713	|司令官，侦察机在前方海域发现了敌方旗舰亚拉巴马号，请您做好战斗准备。|从情报上看，该舰是南达科他级的4号舰，换防到太平洋之前一直在大西洋执行任务。充分利用其不熟悉地形及天气的弱点，并发挥我方熟悉海况、水文的优势将其歼灭！
Config_stageData_1_245801	马萨特兰之战Ⅰ
Config_stageData_15_245801	马萨特兰之战Ⅰ
Config_stageData_25_245801	
Config_stageData_1_245802	马萨特兰之战Ⅱ
Config_stageData_15_245802	马萨特兰之战Ⅱ
Config_stageData_25_245802	
Config_stageData_1_245803	马萨特兰之战Ⅲ
Config_stageData_15_245803	马萨特兰之战Ⅲ
Config_stageData_25_245803	
Config_stageData_1_245804	布雷默顿号
Config_stageData_15_245804	布雷默顿号
Config_stageData_25_245804	
Config_stageData_1_245805	巴亚尔塔港之战Ⅰ
Config_stageData_15_245805	巴亚尔塔港之战Ⅰ
Config_stageData_25_245805	
Config_stageData_1_245806	巴亚尔塔港之战Ⅱ
Config_stageData_15_245806	巴亚尔塔港之战Ⅱ
Config_stageData_25_245806	
Config_stageData_1_245807	巴列霍号
Config_stageData_15_245807	巴列霍号
Config_stageData_25_245807	
Config_stageData_1_245808	阿卡普尔科之战Ⅰ
Config_stageData_15_245808	阿卡普尔科之战Ⅰ
Config_stageData_25_245808	
Config_stageData_1_245809	阿卡普尔科之战Ⅱ
Config_stageData_15_245809	阿卡普尔科之战Ⅱ
Config_stageData_25_245809	
Config_stageData_1_245810	查塔努加号
Config_stageData_15_245810	查塔努加号
Config_stageData_25_245810	
Config_stageData_1_245811	科利马之战Ⅰ
Config_stageData_15_245811	科利马之战Ⅰ
Config_stageData_25_245811	
Config_stageData_1_245812	科利马之战Ⅱ
Config_stageData_15_245812	科利马之战Ⅱ
Config_stageData_25_245812	
Config_stageData_1_245813	旗舰：马萨诸塞号
Config_stageData_15_245813	旗舰：马萨诸塞号
Config_stageData_25_245813	|司令官，情报显示敌方旗舰马萨诸塞号正率领舰队向我方袭来，请下达作战指令。|全军出击！歼灭美军最后一艘南达科他级战列舰，此战必将沉重打击敌人的信心！
Config_stageData_1_245901	危地马拉之战Ⅰ
Config_stageData_15_245901	危地马拉之战Ⅰ
Config_stageData_25_245901	
Config_stageData_1_245902	危地马拉之战Ⅱ
Config_stageData_15_245902	危地马拉之战Ⅱ
Config_stageData_25_245902	
Config_stageData_1_245903	危地马拉之战Ⅲ
Config_stageData_15_245903	危地马拉之战Ⅲ
Config_stageData_25_245903	
Config_stageData_1_245904	克罗坦号
Config_stageData_15_245904	克罗坦号
Config_stageData_25_245904	
Config_stageData_1_245905	萨尔瓦多之战Ⅰ
Config_stageData_15_245905	萨尔瓦多之战Ⅰ
Config_stageData_25_245905	
Config_stageData_1_245906	萨尔瓦多之战Ⅱ
Config_stageData_15_245906	萨尔瓦多之战Ⅱ
Config_stageData_25_245906	
Config_stageData_1_245907	查特罕号
Config_stageData_15_245907	查特罕号
Config_stageData_25_245907	
Config_stageData_1_245908	丰塞卡湾之战Ⅰ
Config_stageData_15_245908	丰塞卡湾之战Ⅰ
Config_stageData_25_245908	
Config_stageData_1_245909	丰塞卡湾之战Ⅱ
Config_stageData_15_245909	丰塞卡湾之战Ⅱ
Config_stageData_25_245909	
Config_stageData_1_245910	冰河号
Config_stageData_15_245910	冰河号
Config_stageData_25_245910	
Config_stageData_1_245911	尼加拉瓜之战Ⅰ
Config_stageData_15_245911	尼加拉瓜之战Ⅰ
Config_stageData_25_245911	
Config_stageData_1_245912	尼加拉瓜之战Ⅱ
Config_stageData_15_245912	尼加拉瓜之战Ⅱ
Config_stageData_25_245912	
Config_stageData_1_245913	旗舰：汉考克号
Config_stageData_15_245913	旗舰：汉考克号
Config_stageData_25_245913	|司令官，前方发现敌方大型航母汉考克号，请做好防空准备并下达作战指令。|汉考克号！曾经是著名的“杀手阵列”的一员，攻防俱佳！但是其前部飞行甲板遭切割缩短，令飞行作业倍添危险。战斗机起飞！趁敌人立足未稳，打他个措手不及！
Config_stageData_1_246001	帕帕加约湾之战Ⅰ
Config_stageData_15_246001	帕帕加约湾之战Ⅰ
Config_stageData_25_246001	
Config_stageData_1_246002	帕帕加约湾之战Ⅱ
Config_stageData_15_246002	帕帕加约湾之战Ⅱ
Config_stageData_25_246002	
Config_stageData_1_246003	帕帕加约湾之战Ⅲ
Config_stageData_15_246003	帕帕加约湾之战Ⅲ
Config_stageData_25_246003	
Config_stageData_1_246004	巴芬号
Config_stageData_15_246004	巴芬号
Config_stageData_25_246004	
Config_stageData_1_246005	尼科亚湾之战Ⅰ
Config_stageData_15_246005	尼科亚湾之战Ⅰ
Config_stageData_25_246005	
Config_stageData_1_246006	尼科亚湾之战Ⅱ
Config_stageData_15_246006	尼科亚湾之战Ⅱ
Config_stageData_25_246006	
Config_stageData_1_246007	波利纳斯号
Config_stageData_15_246007	波利纳斯号
Config_stageData_25_246007	
Config_stageData_1_246008	查克苏尔湾之战Ⅰ
Config_stageData_15_246008	查克苏尔湾之战Ⅰ
Config_stageData_25_246008	
Config_stageData_1_246009	查克苏尔湾之战Ⅱ
Config_stageData_15_246009	查克苏尔湾之战Ⅱ
Config_stageData_25_246009	
Config_stageData_1_246010	卡内基号
Config_stageData_15_246010	卡内基号
Config_stageData_25_246010	
Config_stageData_1_246011	巴拿马运河之战Ⅰ
Config_stageData_15_246011	巴拿马运河之战Ⅰ
Config_stageData_25_246011	
Config_stageData_1_246012	巴拿马运河之战Ⅱ
Config_stageData_15_246012	巴拿马运河之战Ⅱ
Config_stageData_25_246012	
Config_stageData_1_246013	旗舰：本宁顿号
Config_stageData_15_246013	旗舰：本宁顿号
Config_stageData_25_246013	|司令官，本海域只剩下敌方旗舰本宁顿号及其附属舰队了，请进行战前训导。|用这种已经失败了几次的埃塞克斯级航母在这片海域做最后的挣扎，显然是杯水车薪了。全军出击！此战过后，我们将扼住两大洋的咽喉，掌握最后胜利的主动权！
Config_stageData_1_256101	科隆之战Ⅰ
Config_stageData_15_256101	科隆之战Ⅰ
Config_stageData_25_256101	
Config_stageData_1_256102	科隆之战Ⅱ
Config_stageData_15_256102	科隆之战Ⅱ
Config_stageData_25_256102	
Config_stageData_1_256103	科隆之战Ⅲ
Config_stageData_15_256103	科隆之战Ⅲ
Config_stageData_25_256103	
Config_stageData_1_256104	春田号
Config_stageData_15_256104	春田号
Config_stageData_25_256104	
Config_stageData_1_256105	圣安德烈斯之战Ⅰ
Config_stageData_15_256105	圣安德烈斯之战Ⅰ
Config_stageData_25_256105	
Config_stageData_1_256106	圣安德烈斯之战Ⅱ
